p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
3,68E-212;0,368748525;0,859;0,412;1,14E-207;Texeeff;Ndufs6
0;0,368586889;0,606;0,115;0;Texeeff;Tbl3
3,12E-215;0,368551735;0,855;0,408;9,68E-211;Texeeff;E2f4
0;0,368541581;0,43;0,038;0;Texeeff;Pbk
0;0,367776269;0,787;0,283;0;Texeeff;Fcf1
1,10E-238;0,36701613;0,806;0,356;3,42E-234;Texeeff;Cbx1
0;0,366428979;0,814;0,31;0;Texeeff;Ddx18
0;0,366221364;0,533;0,099;0;Texeeff;Ncapd2
6,01E-270;0,366208946;0,822;0,34;1,87E-265;Texeeff;Rad23b
0;0,365087471;0,639;0,138;0;Texeeff;Bop1
7,02E-172;0,36427569;0,912;0,517;2,18E-167;Texeeff;Hspa4
4,51E-213;0,364060631;0,849;0,4;1,40E-208;Texeeff;Sec13
0;0,364009187;0,559;0,127;0;Texeeff;Fdps
4,69E-154;0,363158947;0,944;0,622;1,46E-149;Texeeff;Ewsr1
0;0,362778943;0,655;0,18;0;Texeeff;Eif1a
2,13E-161;0,362414059;0,988;0,837;6,61E-157;Texeeff;Eef1d
5,46E-165;0,361745447;0,979;0,864;1,70E-160;Texeeff;Chchd2
1,27E-245;0,361588921;0,805;0,346;3,94E-241;Texeeff;Etfa
0;0,360740444;0,569;0,092;0;Texeeff;Noa1
0;0,360194332;0,653;0,154;0;Texeeff;Pfdn4
0;0,358809151;0,497;0,05;0;Texeeff;Coq7
1,05E-177;0,357468135;0,982;0,865;3,25E-173;Texeeff;Atp5j2
0;0,357421414;0,706;0,208;0;Texeeff;Ubl4a
2,90E-214;0,357349623;0,853;0,402;9,01E-210;Texeeff;Adrm1
0;0,357257481;0,436;0,046;0;Texeeff;Slc19a1
0;0,356899433;0,399;0,028;0;Texeeff;Pus7
0;0,355769313;0,717;0,224;0;Texeeff;Larp7
0;0,355655597;0,768;0,277;0;Texeeff;Mak16
2,97E-299;0,355619461;0,793;0,308;9,22E-295;Texeeff;Mrpl40
0;0,355087206;0,788;0,279;0;Texeeff;Sf3a3
3,85E-162;0,354616259;0,897;0,528;1,20E-157;Texeeff;Rpn2
1,15E-225;0,354503536;0,85;0,382;3,58E-221;Texeeff;Adh5
3,23E-277;0,353511496;0,802;0,324;1,00E-272;Texeeff;Eif3j1
0;0,353209908;0,658;0,152;0;Texeeff;9130401M01Rik
1,36E-276;0,352611285;0,809;0,325;4,23E-272;Texeeff;Slc25a39
0;0,352252088;0,663;0,176;0;Texeeff;Nelfe
0;0,35103041;0,43;0,105;0;Texeeff;Hist2h2ac
0;0,350412186;0,608;0,13;0;Texeeff;Tdg
0;0,349327526;0,646;0,174;0;Texeeff;Cisd3
1,56E-277;0,34914333;0,785;0,317;4,83E-273;Texeeff;Luc7l3
0;0,348949787;0,635;0,148;0;Texeeff;Tsfm
0;0,348470566;0,606;0,129;0;Texeeff;Utp4
0;0,348418901;0,678;0,182;0;Texeeff;Ppp5c
3,27E-195;0,347770671;0,849;0,413;1,02E-190;Texeeff;Caprin1
0;0,34772024;0,656;0,172;0;Texeeff;Alad
6,93E-168;0,347455522;0,901;0,464;2,15E-163;Texeeff;Wdr83os
0;0,347262782;0,508;0,078;0;Texeeff;Tmem238
0;0,346940776;0,576;0,155;0;Texeeff;Dck
0;0,346939432;0,687;0,204;0;Texeeff;Cops3
0;0,346645003;0,681;0,211;0;Texeeff;Sumo3
0;0,346534949;0,779;0,292;0;Texeeff;Actl6a
0;0,345147541;0,744;0,25;0;Texeeff;Hspa14
3,14E-209;0,344844275;0,815;0,376;9,76E-205;Texeeff;Lsm8
7,29E-236;0,344073183;0,808;0,352;2,26E-231;Texeeff;Mtch2
0;0,342851597;0,515;0,075;0;Texeeff;Pola1
0;0,341824212;0,436;0,039;0;Texeeff;Ska1
0;0,34100834;0,62;0,144;0;Texeeff;Ddx56
0;0,340858579;0,509;0,069;0;Texeeff;Prim2
1,16E-151;0,340835085;0,82;0,457;3,61E-147;Texeeff;Hdac1
1,23E-153;0,340730312;0,885;0,503;3,81E-149;Texeeff;Psmc3
1,42E-253;0,340361502;0,791;0,331;4,42E-249;Texeeff;Exosc3
0;0,3397637;0,578;0,118;0;Texeeff;Wdr46
4,63E-183;0,339523355;0,815;0,38;1,44E-178;Texeeff;Serp1
9,02E-144;0,339464553;0,912;0,574;2,80E-139;Texeeff;Sf3b5
0;0,339186357;0,757;0,259;0;Texeeff;Rrp7a
9,26E-247;0,339039498;0,796;0,336;2,88E-242;Texeeff;Psmc6
4,54E-250;0,338630398;0,826;0,342;1,41E-245;Texeeff;Bccip
0;0,338395303;0,623;0,137;0;Texeeff;Mthfd1l
0;0,338038769;0,681;0,183;0;Texeeff;Trmt6
0;0,337579146;0,584;0,127;0;Texeeff;Ergic1
2,08E-153;0,33717553;0,88;0,504;6,46E-149;Texeeff;Hnrnpm
0;0,336791611;0,687;0,2;0;Texeeff;Gusb
7,46E-282;0,336249048;0,782;0,308;2,32E-277;Texeeff;Mrpl21
0;0,336100345;0,652;0,165;0;Texeeff;Carnmt1
0;0,33499491;0,549;0,092;0;Texeeff;Prmt7
5,35E-153;0,33494391;0,832;0,438;1,66E-148;Texeeff;Bub3
0;0,334911093;0,599;0,124;0;Texeeff;Rnf126
0;0,334840924;0,731;0,242;0;Texeeff;Ino80e
8,75E-102;0,334271897;0,892;0,673;2,72E-97;Texeeff;Park7
0;0,33420367;0,236;0,008;0;Texeeff;Utf1
5,04E-182;0,334007048;0,838;0,414;1,57E-177;Texeeff;Dnajb11
0;0,332962615;0,631;0,159;0;Texeeff;Ipo7
0;0,332878799;0,581;0,125;0;Texeeff;Aen
0;0,332769992;0,525;0,084;0;Texeeff;Psmg1
2,78E-151;0,332668911;0,891;0,511;8,65E-147;Texeeff;Uqcrc2
0;0,332649429;0,507;0,074;0;Texeeff;Cdk2
0;0,332280604;0,692;0,198;0;Texeeff;Mrps5
0;0,33215432;0,599;0,133;0;Texeeff;Sdad1
2,62E-208;0,331812426;0,837;0,385;8,12E-204;Texeeff;Mrps33
2,10E-252;0,331744429;0,828;0,346;6,51E-248;Texeeff;Thoc7
0;0,331615521;0,683;0,217;0;Texeeff;Srrt
5,74E-210;0,331290839;0,806;0,366;1,78E-205;Texeeff;Ccdc124
0;0,331047896;0,433;0,038;0;Texeeff;Zmynd19
0;0,330850724;0,638;0,158;0;Texeeff;Nol11
0;0,330273204;0,669;0,217;0;Texeeff;Rnpep
0;0,330106113;0,614;0,121;0;Texeeff;Mtx2
5,14E-288;0,329409279;0,791;0,306;1,60E-283;Texeeff;Ilf2
9,02E-308;0,32904919;0,771;0,289;2,80E-303;Texeeff;Smarca4
0;0,328553943;0,644;0,16;0;Texeeff;Trap1
0;0,328524367;0,434;0,036;0;Texeeff;Trip13
0;0,328288178;0,62;0,142;0;Texeeff;Yif1b
0;0,327384349;0,42;0,027;0;Texeeff;Dscc1
7,79E-164;0,32734034;0,883;0,461;2,42E-159;Texeeff;Ndufa5
1,71E-138;0,327060988;0,926;0,629;5,31E-134;Texeeff;Tra2b
0;0,326871321;0,561;0,099;0;Texeeff;Pycrl
6,91E-155;0,326554247;0,875;0,474;2,15E-150;Texeeff;Dcun1d5
0;0,326286728;0,583;0,119;0;Texeeff;Pwp1
0;0,326162419;0,67;0,189;0;Texeeff;Cyb5b
0;0,326091843;0,607;0,126;0;Texeeff;Mrps10
0;0,325991212;0,708;0,225;0;Texeeff;Polr3k
7,20E-151;0,325841213;0,987;0,874;2,24E-146;Texeeff;Elob
0;0,325201425;0,357;0,072;0;Texeeff;Hist2h2bb
0;0,32504522;0,629;0,151;0;Texeeff;Cdca7l
1,16E-276;0,324925277;0,793;0,312;3,59E-272;Texeeff;Polr2c
1,63E-125;0,324672079;0,935;0,645;5,07E-121;Texeeff;Vcp
4,71E-181;0,323769198;0,848;0,415;1,46E-176;Texeeff;Fam96a
1,55E-303;0,323714042;0,761;0,287;4,81E-299;Texeeff;Ssbp1
1,45E-190;0,323468053;0,857;0,412;4,49E-186;Texeeff;Sms
0;0,322986963;0,732;0,26;0;Texeeff;Ddb1
3,92E-236;0,322310838;0,787;0,334;1,22E-231;Texeeff;Acsl5
0;0,322223348;0,432;0,036;0;Texeeff;Pusl1
1,41E-157;0,321964277;0,884;0,466;4,39E-153;Texeeff;Mrps14
0;0,32188655;0,642;0,147;0;Texeeff;Mad2l2
0;0,321833024;0,427;0,059;0;Texeeff;Cd3eap
1,85E-129;0,321651297;0,959;0,695;5,75E-125;Texeeff;Csnk2b
0;0,321047726;0,663;0,178;0;Texeeff;Bcap29
7,57E-16;0,320657535;0,164;0,109;2,35E-11;Texeeff;Trbv29
5,63E-127;0,320363871;0,919;0,625;1,75E-122;Texeeff;Ndufb9
1,29E-114;0,319802207;0,896;0,54;3,99E-110;Texeeff;M6pr
0;0,31811732;0,394;0,034;0;Texeeff;E2f8
0;0,31810039;0,581;0,121;0;Texeeff;Cse1l
0;0,317601134;0,562;0,108;0;Texeeff;Thyn1
0;0,317385959;0,658;0,181;0;Texeeff;Nob1
0;0,317289436;0,621;0,153;0;Texeeff;Srsf9
1,29E-202;0,316911844;0,782;0,352;3,99E-198;Texeeff;Pdia4
0;0,316853149;0,696;0,226;0;Texeeff;Commd1
0;0,31655278;0,617;0,148;0;Texeeff;Wdr36
0;0,315615179;0,658;0,191;0;Texeeff;Comt
0;0,315559575;0,531;0,094;0;Texeeff;Rcc2
0;0,314812194;0,635;0,152;0;Texeeff;Smn1
4,68E-289;0,314246168;0,762;0,291;1,45E-284;Texeeff;Blmh
0;0,314199769;0,46;0,052;0;Texeeff;Atad5
0;0,313750071;0,682;0,182;0;Texeeff;Nol12
0;0,313473112;0,693;0,192;0;Texeeff;Ppie
1,01E-160;0,313463343;0,76;0,38;3,12E-156;Texeeff;Rpa1
0;0,313438703;0,706;0,25;0;Texeeff;Baz1b
0;0,313412942;0,713;0,236;0;Texeeff;Cops5
3,48E-149;0,313295741;0,85;0,457;1,08E-144;Texeeff;Lman2
5,63E-235;0,313291605;0,803;0,338;1,75E-230;Texeeff;Samm50
2,59E-256;0,312687177;0,793;0,322;8,03E-252;Texeeff;Rbm17
0;0,312268733;0,692;0,192;0;Texeeff;Farsa
0;0,311963126;0,647;0,166;0;Texeeff;2810004N23Rik
0;0,311773135;0,578;0,136;0;Texeeff;Hmgn5
2,42E-294;0,311390125;0,74;0,277;7,51E-290;Texeeff;Gsr
0;0,31064463;0,645;0,167;0;Texeeff;Btf3l4
0;0,309924717;0,655;0,169;0;Texeeff;Mrpl11
0;0,309487927;0,727;0,249;0;Texeeff;Mrps18a
7,44E-211;0,30892246;0,796;0,351;2,31E-206;Texeeff;Ptpa
0;0,308600878;0,327;0,037;0;Texeeff;Aurka
0;0,308598166;0,546;0,114;0;Texeeff;Zdhhc2
1,61E-180;0,307758891;0,856;0,408;5,01E-176;Texeeff;Sf3a2
0;0,307615351;0,467;0,05;0;Texeeff;Alg8
0;0,307387247;0,585;0,132;0;Texeeff;Tex30
1,94E-267;0,307195309;0,783;0,31;6,01E-263;Texeeff;Pfdn1
0;0,307046676;0,706;0,236;0;Texeeff;Ncbp1
0;0,306954376;0,573;0,111;0;Texeeff;Bysl
0;0,306905905;0,4;0,049;0;Texeeff;Tma16
3,74E-293;0,306364069;0,735;0,272;1,16E-288;Texeeff;Cdca4
0;0,306186659;0,682;0,196;0;Texeeff;Vma21
0;0,306007774;0,765;0,28;0;Texeeff;Erg28
0;0,30572295;0,584;0,12;0;Texeeff;Usp10
6,39E-136;0,305705404;0,903;0,515;1,99E-131;Texeeff;Sarnp
0;0,305567732;0,679;0,206;0;Texeeff;Mrpl27
0;0,305215751;0,486;0,063;0;Texeeff;Pole2
0;0,304981528;0,601;0,13;0;Texeeff;Klhdc4
6,59E-128;0,304902371;0,971;0,825;2,05E-123;Texeeff;Atp5c1
0;0,30381745;0,69;0,209;0;Texeeff;Hars
0;0,303777548;0,609;0,132;0;Texeeff;Wdr5
5,90E-308;0,30358092;0,73;0,266;1,83E-303;Texeeff;Dynll2
2,34E-101;0,303184819;0,974;0,723;7,27E-97;Texeeff;Usmg5
0;0,302636782;0,729;0,243;0;Texeeff;Nxt1
1,31E-283;0,30241141;0,749;0,286;4,07E-279;Texeeff;Ndufv1
0;0,30189311;0,466;0,072;0;Texeeff;Fasn
6,70E-208;0,301627806;0,814;0,366;2,08E-203;Texeeff;Gtf2h5
0;0,301192477;0,621;0,147;0;Texeeff;Nup62
0;0,301119416;0,5;0,094;0;Texeeff;Ccdc34
1,55E-145;0,300671171;0,866;0,466;4,81E-141;Texeeff;1110008F13Rik
0;0,300454837;0,461;0,08;0;Texeeff;Heatr1
0;0,300320402;0,56;0,117;0;Texeeff;Prmt5
0;0,300084948;0,7;0,222;0;Texeeff;Ube2v2
0;0,300008747;0,66;0,172;0;Texeeff;Mrpl16
0;0,299765587;0,398;0,043;0;Texeeff;Bub1b
0;0,299294345;0,528;0,103;0;Texeeff;Nup37
0;0,299292416;0,707;0,252;0;Texeeff;Cpsf2
2,58E-222;0,298760434;0,777;0,332;8,00E-218;Texeeff;Psmc1
1,15E-119;0,29856977;0,96;0,746;3,56E-115;Texeeff;Sap18
0;0,298518775;0,475;0,062;0;Texeeff;Dis3
4,42E-223;0,298161896;0,812;0,347;1,37E-218;Texeeff;Hnrnpr
0;0,298016658;0,427;0,052;0;Texeeff;Nmral1
0;0,297537652;0,635;0,177;0;Texeeff;Morf4l2
0;0,297502623;0,583;0,161;0;Texeeff;Dbf4
3,48E-208;0,297325558;0,829;0,366;1,08E-203;Texeeff;Dnajc19
0;0,297195928;0,41;0,084;0;Texeeff;Hist1h3c
0;0,296877679;0,421;0,054;0;Texeeff;Cdca2
2,77E-219;0,296772314;0,8;0,343;8,60E-215;Texeeff;Emd
0;0,296455444;0,434;0,062;0;Texeeff;Nle1
0;0,296380442;0,46;0,055;0;Texeeff;Polr3h
5,79E-172;0,296314472;0,838;0,41;1,80E-167;Texeeff;Abcf1
0;0,296244627;0,419;0,04;0;Texeeff;Ncapg2
1,18E-125;0,296096194;0,909;0,546;3,66E-121;Texeeff;Mrps24
0;0,295844325;0,383;0,047;0;Texeeff;Ccnf
0;0,295820655;0,579;0,13;0;Texeeff;Cpox
0;0,295581136;0,587;0,143;0;Texeeff;Nsd2
0;0,295254571;0,512;0,086;0;Texeeff;Eif2b3
9,50E-105;0,295182982;0,932;0,62;2,95E-100;Texeeff;Dnaja1
2,03E-190;0,295153848;0,815;0,367;6,31E-186;Texeeff;Ube2a
1,04E-284;0,294538721;0,773;0,294;3,23E-280;Texeeff;Drg1
0;0,294463885;0,715;0,231;0;Texeeff;Wdr61
0;0,294358797;0,415;0,061;0;Texeeff;Prelid2
7,31E-299;0,294227018;0,739;0,273;2,27E-294;Texeeff;Suclg1
0;0,29379971;0,631;0,182;0;Texeeff;Topbp1
0;0,293583209;0,708;0,232;0;Texeeff;Rpia
0;0,293475312;0,68;0,218;0;Texeeff;Mlec
0;0,293113504;0,574;0,124;0;Texeeff;Pola2
0;0,29289835;0,373;0,041;0;Texeeff;Kif20a
0;0,292762671;0,437;0,056;0;Texeeff;Naf1
2,98E-162;0,292440605;0,85;0,418;9,25E-158;Texeeff;Ndufs3
4,77E-105;0,292135907;0,941;0,746;1,48E-100;Texeeff;Ppp1cc
0;0,291777252;0,603;0,159;0;Texeeff;Fdx1l
0;0,291772663;0,516;0,085;0;Texeeff;Nat10
0;0,290461074;0,727;0,238;0;Texeeff;Imp4
0;0,289977935;0,713;0,247;0;Texeeff;Hsph1
0;0,289809167;0,648;0,169;0;Texeeff;Prpf31
3,82E-108;0,289738397;0,927;0,605;1,19E-103;Texeeff;Emg1
0;0,289737169;0,673;0,196;0;Texeeff;Kti12
0;0,288270677;0,577;0,124;0;Texeeff;Isoc1
0;0,288169402;0,408;0,054;0;Texeeff;Kifc1
9,48E-121;0,287677647;0,89;0,515;2,94E-116;Texeeff;Higd1a
2,07E-154;0,287601714;0,864;0,425;6,43E-150;Texeeff;Pfdn2
0;0,28759044;0,713;0,251;0;Texeeff;Ap1s1
0;0,287586995;0,363;0,04;0;Texeeff;Trmt61a
0;0,287473754;0,637;0,169;0;Texeeff;Prps1
9,28E-270;0,287303895;0,74;0,284;2,88E-265;Texeeff;Cdc123
2,46E-108;0,287175691;0,953;0,715;7,64E-104;Texeeff;Rbx1
0;0,28710152;0,558;0,106;0;Texeeff;Pole3
0;0,286934297;0,683;0,21;0;Texeeff;Rabggtb
7,19E-112;0,286859406;0,89;0,561;2,23E-107;Texeeff;Fkbp3
0;0,286431178;0,636;0,161;0;Texeeff;Gtf2f2
6,84E-109;0,286341493;0,936;0,635;2,12E-104;Texeeff;Zfp706
4,85E-134;0,28627049;0,868;0,476;1,51E-129;Texeeff;Tsn
0;0,28612583;0,7;0,217;0;Texeeff;Nudt19
0;0,286125391;0,679;0,195;0;Texeeff;Yrdc
0;0,286072616;0,402;0,03;0;Texeeff;Cenph
0;0,285888218;0,652;0,179;0;Texeeff;Usp14
0;0,285700127;0,635;0,157;0;Texeeff;Kars
1,17E-96;0,285514647;0,951;0,685;3,64E-92;Texeeff;2010107E04Rik
5,46E-103;0,285140139;0,941;0,64;1,70E-98;Texeeff;Arpp19
0;0,284725222;0,595;0,14;0;Texeeff;Metap1
0;0,284581474;0,66;0,191;0;Texeeff;Usp39
1,10E-106;0,284282845;0,926;0,586;3,41E-102;Texeeff;Cdc37
0;0,283936977;0,444;0,063;0;Texeeff;Cyp51
0;0,28391454;0,383;0,02;0;Texeeff;Aunip
0;0,283607914;0,659;0,196;0;Texeeff;Tmem147
0;0,283182157;0,737;0,255;0;Texeeff;Mrps17
0;0,283048874;0,553;0,122;0;Texeeff;Mrpl45
0;0,282758515;0,407;0,04;0;Texeeff;Epop
0;0,2823349;0,654;0,193;0;Texeeff;Spcs3
0;0,28191605;0,526;0,096;0;Texeeff;Thoc6
0;0,281623507;0,637;0,171;0;Texeeff;Mrpl19
0;0,281126537;0,337;0,02;0;Texeeff;Tfrc
0;0,280306459;0,714;0,223;0;Texeeff;Psmg4
0;0,280297533;0,426;0,049;0;Texeeff;Idi1
7,58E-120;0,280216409;0,885;0,527;2,35E-115;Texeeff;Top1
1,19E-213;0,280186379;0,816;0,351;3,71E-209;Texeeff;Eny2
0;0,280108664;0,4;0,031;0;Texeeff;Rmi2
4,82E-157;0,27995552;0,844;0,413;1,50E-152;Texeeff;Rnf7
0;0,279636801;0,496;0,082;0;Texeeff;Pinx1
0;0,279250542;0,574;0,14;0;Texeeff;Surf2
0;0,278693094;0,687;0,21;0;Texeeff;Psmg2
0;0,278607715;0,644;0,183;0;Texeeff;A430005L14Rik
0;0,278590917;0,572;0,129;0;Texeeff;Ube2e3
5,62E-230;0,27858364;0,75;0,309;1,75E-225;Texeeff;Aco2
0;0,278173706;0,713;0,233;0;Texeeff;Dcaf13
0;0,277584317;0,684;0,232;0;Texeeff;Idh3g
3,84E-259;0,277076751;0,782;0,307;1,19E-254;Texeeff;Sar1a
0;0,276998419;0,549;0,118;0;Texeeff;1190007I07Rik
5,31E-171;0,276864581;0,825;0,389;1,65E-166;Texeeff;Rtn3
3,98E-104;0,27631549;0,938;0,655;1,24E-99;Texeeff;Sf3b6
3,52E-215;0,276243057;0,796;0,341;1,09E-210;Texeeff;Dph3
0;0,276186117;0,601;0,157;0;Texeeff;Suz12
0;0,275371273;0,489;0,08;0;Texeeff;Plk4
7,91E-233;0,275054116;0,744;0,304;2,46E-228;Texeeff;Nt5c3b
3,91E-218;0,274893633;0,808;0,341;1,21E-213;Texeeff;Arl1
0;0,274573591;0,645;0,177;0;Texeeff;Rif1
0;0,273779722;0,685;0,217;0;Texeeff;Polr2d
2,31E-97;0,273400938;0,935;0,641;7,18E-93;Texeeff;Eif3m
2,24E-159;0,273183114;0,825;0,398;6,97E-155;Texeeff;Sec61a1
0;0,273010709;0,686;0,213;0;Texeeff;Nubp2
0;0,272437272;0,306;0,019;0;Texeeff;Rangrf
6,66E-141;0,272185825;0,871;0,447;2,07E-136;Texeeff;Tmed10
1,88E-199;0,272173354;0,805;0,36;5,84E-195;Texeeff;Dhx9
0;0,271823857;0,686;0,216;0;Texeeff;Ddx10
0;0,271724581;0,431;0,055;0;Texeeff;Cenpk
0;0,271605751;0,541;0,107;0;Texeeff;Nup107
0;0,271429329;0,651;0,199;0;Texeeff;Eri1
0;0,271404734;0,763;0,276;0;Texeeff;2210016F16Rik
0;0,271401073;0,611;0,168;0;Texeeff;Gfer
0;0,271143231;0,634;0,206;0;Texeeff;Atad2
0;0,271017933;0,379;0,021;0;Texeeff;Gins1
0;0,270570748;0,683;0,218;0;Texeeff;Ssr1
0;0,270121384;0,421;0,056;0;Texeeff;Prdx4
0;0,269778774;0,603;0,157;0;Texeeff;Mars
1,53E-141;0,26921996;0,859;0,438;4,74E-137;Texeeff;Gm16286
0;0,268957336;0,422;0,048;0;Texeeff;Pop1
0;0,268810883;0,566;0,138;0;Texeeff;Aatf
1,18E-135;0,268288977;0,832;0,44;3,66E-131;Texeeff;Uba1
0;0,268224875;0,43;0,043;0;Texeeff;Psmc3ip
4,76E-279;0,267671579;0,754;0,286;1,48E-274;Texeeff;Zranb2
0;0,267547909;0,685;0,207;0;Texeeff;Luc7l
1,75E-217;0,267535123;0,74;0,311;5,43E-213;Texeeff;Smc3
1,13E-108;0,267035074;0,909;0,561;3,49E-104;Texeeff;Ndufb5
0;0,26685696;0,435;0,046;0;Texeeff;Gemin6
0;0,266557431;0,574;0,13;0;Texeeff;Pold3
0;0,26653115;0,686;0,212;0;Texeeff;Tbl1x
0;0,266336758;0,719;0,246;0;Texeeff;Exosc5
0;0,266305677;0,506;0,087;0;Texeeff;Yars2
0;0,266223619;0,492;0,088;0;Texeeff;Amd1
1,80E-87;0,265782268;0,942;0,618;5,60E-83;Texeeff;Ssr4
0;0,265546937;0,615;0,165;0;Texeeff;Lman1
0;0,265379364;0,458;0,059;0;Texeeff;Gm10282
1,28E-217;0,265251655;0,814;0,346;3,96E-213;Texeeff;Emc6
0;0,265094525;0,33;0,015;0;Texeeff;Dctd
0;0,264131379;0,414;0,074;0;Texeeff;Mdn1
0;0,264045257;0,53;0,1;0;Texeeff;Cep83
0;0,26392668;0,697;0,238;0;Texeeff;Them6
0;0,263675914;0,53;0,1;0;Texeeff;Xrcc6
0;0,263523421;0,588;0,131;0;Texeeff;Eif2b1
0;0,262912541;0,647;0,187;0;Texeeff;Bud23
0;0,262893263;0,597;0,155;0;Texeeff;Yars
2,39E-296;0,26281033;0,71;0,254;7,42E-292;Texeeff;Ncaph2
0;0,262800069;0,439;0,062;0;Texeeff;Pla2g12a
0;0,262599239;0,476;0,068;0;Texeeff;Haus1
0;0,26225448;0,611;0,189;0;Texeeff;Cdt1
0;0,261543785;0,402;0,053;0;Texeeff;Spc25
0;0,261332668;0,721;0,255;0;Texeeff;Rae1
2,75E-247;0,261056368;0,78;0,311;8,55E-243;Texeeff;Pam16
6,87E-105;0,261052582;0,901;0,547;2,13E-100;Texeeff;Tmem167
0;0,260840801;0,482;0,095;0;Texeeff;Znhit6
0;0,260556581;0,413;0,042;0;Texeeff;Poc1a
0;0,260360173;0,535;0,11;0;Texeeff;Snhg6
0;0,26007225;0,626;0,164;0;Texeeff;Xpnpep1
3,62E-117;0,259853078;0,873;0,483;1,12E-112;Texeeff;Mtdh
3,19E-207;0,259705807;0,79;0,336;9,91E-203;Texeeff;Adss
0;0,259526155;0,522;0,092;0;Texeeff;Sac3d1
0;0,259517689;0,623;0,194;0;Texeeff;Aarsd1
0;0,259392085;0,677;0,203;0;Texeeff;Nop9
0;0,259054283;0,524;0,099;0;Texeeff;Pelp1
0;0,258957358;0,574;0,14;0;Texeeff;Asf1a
0;0,258527409;0,619;0,166;0;Texeeff;Thoc3
0;0,25850298;0,688;0,217;0;Texeeff;Ccnh
0;0,258124499;0,467;0,072;0;Texeeff;Cmss1
1,96E-259;0,258087487;0,764;0,295;6,09E-255;Texeeff;Rad23a
2,72E-121;0,258003946;0,89;0,494;8,46E-117;Texeeff;Mrfap1
0;0,257723499;0,586;0,165;0;Texeeff;Pnp
1,30E-275;0,257349941;0,739;0,277;4,03E-271;Texeeff;Azin1
0;0,257215359;0,409;0,043;0;Texeeff;Pole
1,26E-89;0,257166351;0,935;0,637;3,90E-85;Texeeff;Akr1b3
0;0,256580953;0,696;0,236;0;Texeeff;Api5
0;0,256505419;0,6;0,146;0;Texeeff;Mrpl49
2,50E-166;0,256405815;0,818;0,38;7,77E-162;Texeeff;Cbfb
0;0,256112004;0,426;0,043;0;Texeeff;Jpt2
1,29E-197;0,255873874;0,82;0,356;4,01E-193;Texeeff;Polr2j
0;0,255492477;0,374;0,036;0;Texeeff;Nuf2
0;0,25539106;0,572;0,13;0;Texeeff;Wdr3
0;0,255277645;0,528;0,104;0;Texeeff;Kpna3
0;0,254958397;0,636;0,17;0;Texeeff;Ivns1abp
0;0,254329116;0,582;0,136;0;Texeeff;Pdk3
0;0,254077159;0,352;0,032;0;Texeeff;Nek2
0;0,254054671;0,553;0,132;0;Texeeff;Mapk6
0;0,253922709;0,533;0,1;0;Texeeff;Rpp30
7,85E-113;0,253920051;0,863;0,471;2,44E-108;Texeeff;Ndufa8
0;0,253500619;0,463;0,068;0;Texeeff;Suv39h1
8,72E-236;0,253320878;0,784;0,315;2,71E-231;Texeeff;Stt3a
0;0,25289206;0,617;0,157;0;Texeeff;Fam60a
0;0,252836439;0,332;0,035;0;Texeeff;Polr1b
5,02E-132;0,252807848;0,859;0,449;1,56E-127;Texeeff;Romo1
0;0,252374827;0,419;0,065;0;Texeeff;Ndc80
0;0,252349024;0,64;0,17;0;Texeeff;Mrpl55
0;0,252208485;0,465;0,08;0;Texeeff;Endog
0;0,252089617;0,397;0,047;0;Texeeff;Slc43a3
0;0,251260075;0,632;0,173;0;Texeeff;Mtx1
0;0,251168458;0,599;0,155;0;Texeeff;Itpa
0;0,251155372;0,611;0,164;0;Texeeff;Myg1
0;0,251069486;0,613;0,173;0;Texeeff;Gnl2
0;0,250427609;0,3;0,06;0;Texeeff;CAAA01147332.1
0;2,180808431;0,666;0,05;0;Texprog;Id3
0;1,964468939;0,412;0,034;0;Texprog;Cxcl10
0;1,784420066;0,801;0,187;0;Texprog;Slamf6
0;1,261773407;0,571;0,161;0;Texprog;Ms4a4c
0;1,223166388;0,73;0,501;0;Texprog;Ctla2a
0;1,178255011;0,896;0,75;0;Texprog;Rpl10
0;1,160348182;0,98;0,936;0;Texprog;Rpl41
0;1,155985438;0,986;0,932;0;Texprog;mt-Atp6
0;1,132692884;0,467;0,222;0;Texprog;Gm11808
0;1,081545541;0,974;0,91;0;Texprog;Rpl9
0;1,016205439;0,427;0,078;0;Texprog;Tnfsf8
0;0,984815932;0,52;0,129;0;Texprog;Cd9
0;0,96420586;0,508;0,122;0;Texprog;Crtam
0;0,936126543;0,931;0,64;0;Texprog;Ltb
0;0,897493095;0,373;0,141;0;Texprog;mt-Nd3
0;0,897362154;0,533;0,261;0;Texprog;Icos
0;0,897181414;0,72;0,381;0;Texprog;Traf1
0;0,859918738;0,664;0,352;0;Texprog;Inpp4b
0;0,847839076;0,677;0,388;0;Texprog;Zfp36l1
0;0,836638332;0,595;0,329;0;Texprog;Ddit4
0;0,824045783;0,995;0,978;0;Texprog;Rpl35a
0;0,810154887;0,583;0,31;0;Texprog;Arap2
0;0,809127711;0,516;0,23;0;Texprog;2310001H17Rik
0;0,796159836;0,76;0,476;0;Texprog;Cd28
0;0,78928014;0,534;0,223;0;Texprog;Asap1
0;0,774390266;0,21;0,034;0;Texprog;Tnfrsf4
0;0,746692312;0,912;0,736;0;Texprog;mt-Nd4
